id,code,sysobjid,name,adminrightid,org_area,active,ordr,created_at,created_by,updated_at,updated_by
306,estdocitm_works.delete,852,"удаление записей",1,0,1,4,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
307,estdoc_items.read,468,"просмотр записей",1,0,1,1,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
308,estdoc_items.create,468,"создание записей",1,0,1,2,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
309,estdoc_items.update,468,"изменение записей",1,0,1,3,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
310,estdoc_items.delete,468,"удаление записей",1,0,1,4,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
311,estdocitm_resources.read,469,"просмотр записей",1,0,1,1,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
314,estdocitm_resources.create,469,"создание записей",1,0,1,2,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
315,estdocitm_resources.update,469,"изменение записей",1,0,1,3,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
316,estdocitm_resources.delete,469,"удаление записей",1,0,1,4,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
317,estsoc_sections.read,853,"просмотр записей",1,0,1,1,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
318,estsoc_sections.create,853,"создание записей",1,0,1,2,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
319,estsoc_sections.update,853,"изменение записей",1,0,1,3,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
320,estsoc_sections.delete,853,"удаление записей",1,0,1,4,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
321,prodplan_items.read,736,"просмотр записей",1,0,1,1,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
322,prodplan_items.create,736,"создание записей",1,0,1,2,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
323,prodplan_items.update,736,"изменение записей",1,0,1,3,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
324,prodplan_items.delete,736,"удаление записей",1,0,1,4,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
325,buildobj_staffs.read,854,"Чтение записей",1,0,1,1,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
326,buildobj_staffs.create,854,"Создание записей",1,0,1,2,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
327,buildobj_staffs.update,854,"изменение записей",1,0,1,3,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
328,buildobj_staffs.delete,854,"Удаление записей",1,0,1,4,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
329,mchnrqsts.admindelete,483,"административное удаление записи",1,0,1,255,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
330,reports.read,855,"Чтение записей",1,0,1,1,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
331,reports.create,855,"Создание записей",1,0,1,2,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
332,reports.update,855,"изменение записей",1,0,1,3,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
333,reports.delete,855,"Удаление записей",1,0,1,4,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
334,mchnrqsts.reports,483,"доступ к реестрам (отчетам)",1,0,1,9,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
335,users.reports,3,"доступ к реестрам (отчетам)",1,0,1,5,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
336,meetings.read,856,"Чтение записей",1,0,1,1,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
337,meetings.create,856,"Создание записей",1,0,1,2,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
338,meetings.update,856,"изменение записей",1,0,1,3,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
339,meetings.delete,856,"Удаление записей",1,0,1,4,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
340,meeting_staffs.read,857,"Чтение записей",1,0,1,1,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
341,meeting_staffs.create,857,"Создание записей",1,0,1,2,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
342,meeting_staffs.update,857,"изменение записей",1,0,1,3,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
343,meeting_staffs.delete,857,"Удаление записей",1,0,1,4,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
344,meetings.view_all,856,"Видит все совещания",1,0,1,5,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
345,proj_categories.read,860,"Чтение записей",1,0,1,1,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
346,proj_categories.create,860,"Создание записей",1,0,1,2,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
347,proj_categories.update,860,"Изменение записей",1,0,1,3,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
348,proj_categories.delete,860,"Удаление записей",1,0,1,4,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
349,proj_statuses.read,861,"Чтение записей",1,0,1,1,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
350,proj_statuses.create,861,"Создание записей",1,0,1,2,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
351,proj_statuses.update,861,"Изменение записей",1,0,1,3,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
352,proj_statuses.delete,861,"Удаление записей",1,0,1,4,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
353,qchecks.read,862,"Чтение записей",1,0,1,1,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
354,qchecks.create,862,"Создание записей",1,0,1,2,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
355,qchecks.update,862,"Изменение записей",1,0,1,3,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
356,qchecks.delete,862,"Удаление записей",1,0,1,4,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
357,qcheck_items.read,863,"Чтение записей",1,0,1,1,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
358,qcheck_items.create,863,"Создание записей",1,0,1,2,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
359,qcheck_items.update,863,"Изменение записей",1,0,1,3,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
360,qcheck_items.delete,863,"Удаление записей",1,0,1,4,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
361,mchnrqsts.setoffbalance,483,"установить признак Внебалансовая заявка",1,0,1,6,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
362,orgstaff.all_orgs,121,"Доступ к данным любой компании",1,0,1,255,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
364,milestone_statuses.read,866,"Чтение записей",1,0,1,255,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
365,milestone_statuses.create,866,"Создание записей",1,0,1,255,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
366,milestone_statuses.update,866,"Изменение записей",1,0,1,255,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
367,milestone_statuses.delete,866,"Удаление записей",1,0,1,255,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
368,wrkplans.read,867,"Чтение записей",1,0,1,1,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
369,wrkplans.create,867,"Создание записей",1,0,1,2,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
370,wrkplans.update,867,"Изменение записей",1,0,1,3,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
371,wrkplans.delete,867,"Удаление записей",1,0,1,4,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
373,wrkplans.check,867,"Проверка отчета по исполнению плана",1,0,1,5,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
374,contract_prices.read,153,"Чтение записей",1,0,1,1,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
375,contract_prices.create,153,"Создание записей",1,0,1,2,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
376,contract_prices.update,153,"Изменение записей",1,0,1,3,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
377,contract_prices.delete,153,"Удаление записей",1,0,1,4,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
378,equiprqsts.read,870,"Чтение записей",1,0,1,1,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
379,equiprqsts.create,870,"Создание записей",1,0,1,2,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
380,equiprqsts.update,870,"Изменение записей",1,0,1,3,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
381,equiprqsts.delete,870,"Удаление записей",1,0,1,4,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
382,equiprqsts.confirm,870,"Проверка состава заявки",1,0,1,5,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
383,equiprqsts.approve,870,"Утверждение заявки",1,0,1,6,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
384,equiprqsts.process,870,"Обработка заявок (закупка)",1,1,1,7,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
385,equiprqsts.finlim,870,"Установка бюджета",1,0,1,8,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
386,bdgtacnttypes.read,875,"Чтение записей",1,0,1,1,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
387,bdgtacnttypes.create,875,"Создание записей",1,0,1,2,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
388,bdgtacnttypes.update,875,"Изменение записей",1,0,1,3,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
389,bdgtacnttypes.delete,875,"Удаление записей",1,0,1,4,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
390,budgets.read,876,"Чтение записей",1,0,1,1,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
391,budgets.create,876,"Создание записей",1,0,1,2,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
392,budgets.update,876,"Изменение записей",1,0,1,3,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
393,budgets.delete,876,"Удаление записей",1,0,1,4,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
394,budget_opers.read,878,"Чтение записей",1,0,1,1,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
395,budget_opers.create,878,"Создание записей",1,0,1,2,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
396,budget_opers.update,878,"Изменение записей",1,0,1,3,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
397,budget_opers.delete,878,"Удаление записей",1,0,1,4,"2023-07-15 02:08:40",1,"2023-07-15 02:08:40",1
